dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
3/8/2016 18:45,Audi_A6_Avant_2.5_TDI_quattro_S_Line_Bose_Vollausst.,privat,Angebot,3998,test,kombi,2002,automatik,179,a6,150000,4,diesel,audi,nein,3/8/2016 0:00,0,91077,3/11/2016 14:45
3/29/2016 19:38,E90_330d_m_Paket_und_neuer_Motor_70tkm_auch_Tausch_e46_330smg_e92,privat,Angebot,8599,control,limousine,2007,automatik,231,,150000,5,diesel,bmw,ja,3/29/2016 0:00,0,57223,4/4/2016 4:44
3/19/2016 21:55,Mini_Cooper_R50_TÜV_Juni/2017,privat,Angebot,4500,control,,2017,manuell,116,cooper,150000,6,benzin,mini,nein,3/19/2016 0:00,0,81371,3/19/2016 23:40
4/3/2016 9:37,Opel_Corsa_1.0_12V_Eco,privat,Angebot,1200,control,kleinwagen,2003,manuell,58,corsa,125000,10,benzin,opel,ja,4/3/2016 0:00,0,59071,4/3/2016 9:37
3/29/2016 20:48,Alfa_Romeo_156_Sportwagon_2.0_Twin_Spark,privat,Angebot,700,test,kombi,2000,manuell,155,156,150000,9,benzin,alfa_romeo,ja,3/29/2016 0:00,0,82024,4/6/2016 7:17
3/19/2016 10:56,Seat_Arosa_1.0,privat,Angebot,1599,test,kleinwagen,2000,manuell,50,arosa,150000,5,benzin,seat,nein,3/19/2016 0:00,0,87733,4/6/2016 11:45
4/2/2016 23:52,Volkswagen_Sharan_1.9_TDI_Freestyle_TÜV_07/17_/_AHK_/_KLIMA,privat,Angebot,5100,test,bus,2006,manuell,116,sharan,150000,3,diesel,volkswagen,ja,4/2/2016 0:00,0,22177,4/7/2016 7:16
4/1/2016 11:54,Golf_1_Cabrio___Tuning___Leder__Neulack__Gutachten_2+_Tausche!,privat,Angebot,6500,test,,1990,manuell,98,golf,150000,0,,volkswagen,,4/1/2016 0:00,0,25832,4/7/2016 8:46
3/24/2016 10:49,Peugeot_208_120_VTI_Allure,privat,Angebot,10900,test,kleinwagen,2013,manuell,120,2_reihe,30000,1,benzin,peugeot,nein,3/24/2016 0:00,0,55232,4/7/2016 1:15
3/31/2016 14:55,Ford_Focus_1_8_l_16_V,privat,Angebot,1350,control,limousine,1999,manuell,116,focus,150000,2,benzin,ford,nein,3/31/2016 0:00,0,30855,4/6/2016 7:45
4/1/2016 22:50,Opel_Corsa_C_Unfallfahrzeug_zum_basteln___Hechtsheim,privat,Angebot,399,control,kleinwagen,2003,manuell,0,corsa,150000,0,benzin,opel,ja,4/1/2016 0:00,0,55129,4/3/2016 16:10
3/8/2016 1:36,Honda_Jazz_1.4,privat,Angebot,1900,control,kleinwagen,2002,manuell,83,jazz,150000,1,benzin,honda,nein,3/8/2016 0:00,0,70195,3/22/2016 12:44
4/4/2016 11:57,VW_Passat_Variant__Passat_Variant_Tdi,privat,Angebot,2200,control,kombi,2000,manuell,115,passat,150000,1,diesel,volkswagen,nein,4/4/2016 0:00,0,14641,4/4/2016 11:57
3/30/2016 19:51,Volkswagen_2,privat,Angebot,750,test,kleinwagen,1990,,0,golf,150000,10,benzin,volkswagen,nein,3/30/2016 0:00,0,96224,4/7/2016 11:45
3/21/2016 13:55,BMW_318is_mpaket_Abwerk!_Tausch_gegen_bmw_6_zylinder_moeglich.,privat,Angebot,2999,test,coupe,1998,manuell,140,3er,150000,4,benzin,bmw,nein,3/21/2016 0:00,0,86989,3/22/2016 18:17
4/2/2016 22:39,Opel_Astra_Twin_Top_1.8_Cabrio,privat,Angebot,5100,test,cabrio,2006,manuell,140,astra,150000,6,benzin,opel,nein,4/2/2016 0:00,0,33609,4/6/2016 23:44
3/28/2016 9:56,Ford_Mondeo_Turnier_Trend_1_8____EZ_11/2000___125PS,privat,Angebot,800,control,kombi,2000,manuell,125,mondeo,150000,11,benzin,ford,nein,3/28/2016 0:00,0,69126,3/28/2016 9:56
3/20/2016 14:37,Jeep_Cherokee_2.5_TD_Sport,privat,Angebot,4477,test,suv,2000,manuell,116,cherokee,150000,12,diesel,jeep,nein,3/20/2016 0:00,0,72800,4/6/2016 17:15
3/21/2016 11:48,Erstbesitz,privat,Angebot,3500,control,bus,2002,manuell,85,ducato,150000,12,diesel,fiat,,3/21/2016 0:00,0,12351,4/6/2016 5:45
3/12/2016 20:45,KA_Lufthansa_Edition_450€_VB,privat,Angebot,450,test,kleinwagen,1997,manuell,60,ka,150000,0,benzin,ford,,3/12/2016 0:00,0,24148,4/5/2016 13:46
3/25/2016 3:02,BMW_Z4_2.5si_Roadster_im_Traumzustand_M_Performance,privat,Angebot,20900,control,cabrio,2008,manuell,218,z_reihe,40000,4,benzin,bmw,nein,3/25/2016 0:00,0,74080,4/6/2016 6:45
3/31/2016 18:53,Bmw_318_Cabrio_mpaket,privat,Angebot,2500,control,cabrio,1993,manuell,0,3er,100000,1,benzin,bmw,nein,3/31/2016 0:00,0,70374,4/6/2016 13:45
4/4/2016 11:47,Porsche_911_2_4_Targa_Ölklappe_org.vipergruen_38350_km!!_BRD_KFZ,privat,Angebot,36900,control,cabrio,1972,manuell,130,911,40000,2,benzin,porsche,nein,4/4/2016 0:00,0,8056,4/4/2016 11:47
3/14/2016 15:50,Zu_Verkaufen,privat,Angebot,475,control,,2017,manuell,0,punto,150000,0,benzin,fiat,,3/14/2016 0:00,0,48249,4/5/2016 19:44
3/30/2016 9:52,Opel_Meriva_1.6_16V_Enjoy,privat,Angebot,3250,control,bus,2003,manuell,101,meriva,150000,12,benzin,opel,nein,3/30/2016 0:00,0,73486,4/7/2016 0:17
3/28/2016 22:06,Honda_CR_V_Executive_DPF_SUV__Offroad,privat,Angebot,6400,control,suv,2005,manuell,140,cr_reihe,125000,12,diesel,honda,nein,3/28/2016 0:00,0,61352,3/29/2016 22:09
3/9/2016 9:54,Opel_Astra_1.6_98000km_Tuev_03/17,privat,Angebot,699,test,limousine,1995,manuell,75,astra,100000,11,benzin,opel,nein,3/9/2016 0:00,0,58791,3/19/2016 23:46
3/15/2016 12:37,Mercedes_Benz_C_Klasse_classic_180_bitte_nur_schreiben,privat,Angebot,3500,control,limousine,2001,manuell,129,c_klasse,125000,9,benzin,mercedes_benz,,3/15/2016 0:00,0,44536,4/6/2016 0:16
3/12/2016 14:39,Peugeot_206_CC_110_RC_Line_mit_Garantie_bis_08/2016,privat,Angebot,5350,test,cabrio,2006,manuell,109,2_reihe,90000,3,benzin,peugeot,nein,3/12/2016 0:00,0,26180,3/20/2016 17:17
3/6/2016 16:48,Polo_6r_1_6_TDI_90_PS_Style_Modell,privat,Angebot,9000,test,kleinwagen,2011,manuell,90,polo,70000,11,diesel,volkswagen,,3/6/2016 0:00,0,48455,3/30/2016 12:18
4/4/2016 17:48,Opel_astra_g,privat,Angebot,500,test,,2000,manuell,75,astra,150000,0,benzin,opel,nein,4/4/2016 0:00,0,18334,4/6/2016 19:47
3/26/2016 9:53,Vw_Lupo_1.7_SDI_25€/630km_TÜV_Neu,privat,Angebot,998,control,kleinwagen,2001,manuell,60,lupo,150000,0,diesel,volkswagen,,3/26/2016 0:00,0,59955,4/5/2016 21:17
3/30/2016 2:00,Volkswagen_VW_Polo_3_Open_Air__6N_75PS_Faltdach_TÜV_NEU,privat,Angebot,1900,test,kleinwagen,1999,manuell,75,polo,150000,8,benzin,volkswagen,nein,3/30/2016 0:00,0,22393,4/6/2016 23:15
3/27/2016 12:58,Peugeot_406_Break_Esplanade_/_TÜV_&_AU_neu,privat,Angebot,1150,test,kombi,1999,manuell,110,4_reihe,125000,7,benzin,peugeot,nein,3/27/2016 0:00,0,22457,4/7/2016 9:16
3/27/2016 20:38,TOP_BMW_316i__E36_TÜV_NEU__8_Fach_bereift_Klima_Sitzheizung......,privat,Angebot,1649,control,limousine,1997,manuell,102,3er,150000,3,benzin,bmw,nein,3/27/2016 0:00,0,88316,4/1/2016 21:17
3/17/2016 16:54,Volkswagen_T4_California_Coach_/_standheizung,privat,Angebot,15800,test,bus,2000,manuell,102,transporter,150000,6,diesel,volkswagen,nein,3/17/2016 0:00,0,60386,3/25/2016 12:16
4/1/2016 0:52,BMW_BMW_316i_LIMO_AC_SCHNITZER_PAKET_SCHIEBEDACH_TÜV,privat,Angebot,1900,test,limousine,1999,manuell,105,3er,150000,6,benzin,bmw,nein,3/31/2016 0:00,0,45527,4/7/2016 4:16
3/22/2016 16:37,BMW_316i,privat,Angebot,1200,test,coupe,1994,manuell,102,3er,150000,8,benzin,bmw,nein,3/22/2016 0:00,0,6406,3/28/2016 6:45
3/29/2016 23:47,BMW_120i_Cabrio_Automatik,privat,Angebot,15490,control,cabrio,2008,automatik,170,1er,70000,4,benzin,bmw,nein,3/29/2016 0:00,0,76709,3/31/2016 18:18
3/19/2016 16:53,Audi_A6_3_0_TDI_Avant_Facelift_Modell_Top_ATM,privat,Angebot,6600,test,,2016,manuell,232,a6,150000,8,diesel,audi,nein,3/19/2016 0:00,0,49406,3/19/2016 16:53
3/7/2016 16:58,Ich_suche_ein_Pkw_bis_500€_bitte_alles_anbieten,privat,Angebot,500,control,,1990,,0,,5000,0,,sonstige_autos,,3/7/2016 0:00,0,22851,3/13/2016 0:45
3/21/2016 17:47,TÜV_bis_August_2016,privat,Angebot,350,control,kleinwagen,1998,manuell,75,polo,150000,8,benzin,volkswagen,,3/21/2016 0:00,0,45770,4/6/2016 17:47
4/3/2016 12:58,Mercedes_Benz_A_170_Avantgarde,privat,Angebot,6470,control,limousine,2006,manuell,116,a_klasse,125000,4,benzin,mercedes_benz,nein,4/3/2016 0:00,0,42697,4/5/2016 11:47
3/25/2016 17:54,Golf__3_1.6,privat,Angebot,900,test,kleinwagen,1997,,101,golf,150000,0,,volkswagen,,3/25/2016 0:00,0,35039,4/7/2016 14:56
3/12/2016 13:53,BMW_320i_Sport_Edition,privat,Angebot,2200,control,limousine,1998,manuell,150,3er,150000,7,benzin,bmw,nein,3/12/2016 0:00,0,79664,3/14/2016 5:17
3/17/2016 14:49,BMW_e30_Karosse_2Tuerer_Coupé,privat,Angebot,199,control,,1990,manuell,99,3er,150000,3,benzin,bmw,ja,3/17/2016 0:00,0,85764,3/20/2016 16:17
3/23/2016 22:54,Passat_Kombi_mit_Standheizung__AHK_und_Automatik,privat,Angebot,800,test,kombi,1999,automatik,110,passat,150000,3,diesel,volkswagen,nein,3/23/2016 0:00,0,19217,4/6/2016 17:45
3/10/2016 0:42,Opel_Movano_L2H2_2_5l_cdti_Motorschaden,privat,Angebot,3599,control,,2006,,114,,150000,0,diesel,opel,,3/9/2016 0:00,0,2763,3/20/2016 16:19
3/11/2016 8:36,Tausche/Verkaufe______BMW_520i_Lifestyle_Edition__E39_5er_170_PS,privat,Angebot,3500,test,limousine,2002,manuell,170,5er,150000,2,benzin,bmw,nein,3/11/2016 0:00,0,19306,4/4/2016 12:17
3/14/2016 16:52,Ford_KA_1.2_._Start_Stopp_System_Trend._Bluetooth,privat,Angebot,4300,test,kleinwagen,2011,manuell,69,ka,60000,9,benzin,ford,nein,3/14/2016 0:00,0,53819,3/14/2016 16:52
4/1/2016 21:40,Audi_80_B4,privat,Angebot,375,test,limousine,1991,manuell,115,80,150000,7,benzin,audi,ja,4/1/2016 0:00,0,15299,4/5/2016 19:16
3/17/2016 15:52,Honda_CR_V_2.0i_VTEC_Comfort,privat,Angebot,12500,test,suv,2009,manuell,150,cr_reihe,125000,10,benzin,honda,nein,3/17/2016 0:00,0,76676,4/6/2016 23:47
3/8/2016 16:49,HyundaI_getz,privat,Angebot,1150,test,kleinwagen,2004,manuell,68,,150000,4,,hyundai,ja,3/8/2016 0:00,0,67063,3/23/2016 5:21
3/11/2016 17:39,Alfa_Romeo_146_Junior_Edition,privat,Angebot,1500,control,limousine,1999,manuell,0,andere,150000,3,benzin,alfa_romeo,nein,3/11/2016 0:00,0,38124,4/5/2016 17:21
3/26/2016 16:58,Mercedes_Benz_C_180_Classic,privat,Angebot,777,control,limousine,1994,manuell,122,c_klasse,150000,4,benzin,mercedes_benz,nein,3/26/2016 0:00,0,22111,3/28/2016 5:46
3/10/2016 9:50,renault_master_9_sitzer_camper,privat,Angebot,16500,test,bus,2012,manuell,155,andere,60000,10,diesel,renault,,3/10/2016 0:00,0,27628,3/26/2016 20:46
3/24/2016 8:37,Audi_A6_2.8l_V6_Xenon_Leder_viel_neu_S_line_Bastler,privat,Angebot,1600,control,kombi,1998,manuell,193,a6,150000,11,benzin,audi,,3/24/2016 0:00,0,31604,4/6/2016 20:46
4/3/2016 8:59,Mercedes_Benz_A_Klasse_1_4_Benzin,privat,Angebot,1900,test,kleinwagen,2001,manuell,0,a_klasse,150000,1,benzin,mercedes_benz,nein,4/3/2016 0:00,0,37520,4/5/2016 7:46
3/22/2016 13:52,Volkswagen_Jetta_Automatik_Flair,privat,Angebot,2100,control,limousine,1991,automatik,90,jetta,150000,5,benzin,volkswagen,nein,3/22/2016 0:00,0,37083,4/6/2016 2:46
4/1/2016 16:49,Hyundai_Tucson_2.0_CRDi_VGT_4WD_GLS,privat,Angebot,6490,control,suv,2007,manuell,140,tucson,150000,5,diesel,hyundai,nein,4/1/2016 0:00,0,92660,4/5/2016 12:16
3/5/2016 17:42,BMW_335i_Coupe_Aut.,privat,Angebot,16700,test,coupe,2006,automatik,306,3er,125000,12,benzin,bmw,nein,3/5/2016 0:00,0,51371,4/7/2016 3:45
3/25/2016 12:39,Mercedes_Benz_W110_200D_Heckflosse_BJ_68,privat,Angebot,3600,test,limousine,1968,,0,andere,90000,1,diesel,mercedes_benz,nein,3/25/2016 0:00,0,12526,4/6/2016 13:45
3/16/2016 21:54,Toyota_RAV_4_2.2_D_D4x4,privat,Angebot,4500,control,suv,2010,manuell,150,rav,125000,10,diesel,toyota,nein,3/16/2016 0:00,0,85386,3/16/2016 23:43
3/21/2016 16:51,VW_Golf_2__1.6l_Schlachtfest,privat,Angebot,1,control,,1990,,0,golf,150000,0,,volkswagen,,3/21/2016 0:00,0,19386,4/6/2016 16:45
3/11/2016 13:49,Jaguar_XK8_Coupe_ARDEN_FINAL_EDITION,privat,Angebot,27750,test,coupe,2004,automatik,298,andere,70000,11,benzin,jaguar,nein,3/11/2016 0:00,0,67806,3/17/2016 20:48
3/26/2016 0:37,????Audi_A4_2.0_TDi_2.Hand????,privat,Angebot,12799,test,kombi,2011,automatik,143,a4,150000,8,diesel,audi,nein,3/26/2016 0:00,0,59075,3/26/2016 8:48
4/3/2016 15:53,Audi_A4_B5_Limousine,privat,Angebot,999,test,limousine,1995,manuell,101,a4,150000,0,,audi,nein,4/3/2016 0:00,0,89150,4/5/2016 15:16
3/21/2016 20:48,Ford_Fiesta_blau_TÜV_bis_10/16,privat,Angebot,380,control,kleinwagen,1999,manuell,60,fiesta,150000,4,benzin,ford,nein,3/21/2016 0:00,0,68167,3/21/2016 20:48
3/17/2016 14:55,VW_Golf_Bj_12/94__1_9_TDi_TÜV_04/16_voll_fahrbereit,privat,Angebot,550,control,kleinwagen,1994,manuell,0,golf,150000,12,diesel,volkswagen,,3/17/2016 0:00,0,21224,4/2/2016 21:49
4/2/2016 21:44,Polo_6N_BJ_1997_mit_Anhaengerkupplung__Bastelfahrzeug,privat,Angebot,150,test,kleinwagen,1997,automatik,75,polo,150000,3,benzin,volkswagen,ja,4/2/2016 0:00,0,25436,4/2/2016 21:44
3/27/2016 14:43,Mercedes_C_180_Top_gepflegt,privat,Angebot,3349,control,,2017,automatik,129,c_klasse,150000,0,,mercedes_benz,,3/27/2016 0:00,0,26629,3/27/2016 14:43
3/20/2016 16:50,Chrysler_Grand_Voyager_3.3,privat,Angebot,1500,test,bus,2001,automatik,174,grand,150000,11,benzin,chrysler,ja,3/20/2016 0:00,0,34393,3/30/2016 8:44
3/28/2016 17:39,Opel_Vectra_1.8L_115PS_Hat_vor_4_Monaten_frisch_Tuev_bekommen!,privat,Angebot,300,test,limousine,1998,manuell,115,vectra,150000,0,,opel,ja,3/28/2016 0:00,0,37697,4/1/2016 2:16
3/7/2016 19:43,Opel_Corsa_B_1.4_Klima,privat,Angebot,860,control,,2017,manuell,60,corsa,150000,0,benzin,opel,,3/7/2016 0:00,0,30457,3/14/2016 10:16
3/21/2016 14:55,Audi_A6/S6_Avant_2.4_Tuev_neu,privat,Angebot,5200,control,kombi,2002,manuell,170,a6,150000,8,benzin,audi,nein,3/21/2016 0:00,0,6712,4/6/2016 12:15
3/6/2016 0:58,Ford_Mondeo_2.0_Ghia,privat,Angebot,2950,control,limousine,2004,manuell,145,mondeo,150000,4,benzin,ford,nein,3/5/2016 0:00,0,27572,4/6/2016 0:46
3/27/2016 11:49,Seat_Leon_1.9TDI_Sport_Limited,privat,Angebot,6500,test,,2017,manuell,105,leon,150000,2,diesel,seat,,3/27/2016 0:00,0,66557,4/7/2016 7:16
3/29/2016 18:49,Ford_Fusion_1.4_Style,privat,Angebot,4500,control,kleinwagen,2009,manuell,80,fusion,60000,10,benzin,ford,nein,3/29/2016 0:00,0,90461,3/31/2016 12:17
4/4/2016 19:37,BMW_320i_Coupe,privat,Angebot,1400,test,,2016,manuell,150,3er,20000,0,benzin,bmw,nein,4/4/2016 0:00,0,36304,4/6/2016 21:45
3/12/2016 21:54,Opel_Corsa_1_2_l_****_OPC_LINE****,privat,Angebot,5500,test,kleinwagen,2009,manuell,80,corsa,125000,11,benzin,opel,nein,3/12/2016 0:00,0,86738,4/5/2016 20:19
3/24/2016 19:58,Renault_Megane_Coach_2.0,privat,Angebot,1900,control,coupe,1996,manuell,114,megane,150000,12,benzin,renault,nein,3/24/2016 0:00,0,55218,4/6/2016 7:44
3/21/2016 2:54,Mitsubishi_colt_sondermodell_Sport,privat,Angebot,899,test,limousine,2003,manuell,82,colt,125000,5,,mitsubishi,,3/21/2016 0:00,0,95126,3/29/2016 15:16
3/22/2016 18:51,Ford_Fiesta,privat,Angebot,400,control,,2000,,0,,150000,0,,ford,,3/22/2016 0:00,0,44145,3/22/2016 18:51
3/20/2016 12:42,BMW_E39_523i_Top_Gepflegt_und_Wenig_Kilometer,privat,Angebot,4000,test,limousine,2001,manuell,170,5er,125000,3,benzin,bmw,nein,3/20/2016 0:00,0,4425,3/25/2016 11:20
4/1/2016 21:55,Volkswagen_Golf_2.0_TDI_Comfortline,privat,Angebot,4800,test,limousine,2005,manuell,140,golf,150000,11,diesel,volkswagen,nein,4/1/2016 0:00,0,38179,4/5/2016 20:18
3/25/2016 16:47,MINI_ONE_*_TOP_AUSSTATTUNG,privat,Angebot,7900,control,kleinwagen,2007,manuell,95,one,70000,8,benzin,mini,,3/25/2016 0:00,0,86946,4/6/2016 21:15
4/1/2016 21:54,Audi_A6_Avant_3.0_TDI_DPF_quattro_tiptronic_*,privat,Angebot,8950,test,kombi,2008,automatik,232,a6,150000,5,diesel,audi,nein,4/1/2016 0:00,0,48529,4/1/2016 22:43
3/28/2016 12:42,Mitsubishi_Carisma,privat,Angebot,289,test,limousine,1999,automatik,0,carisma,150000,0,benzin,mitsubishi,,3/28/2016 0:00,0,64589,4/4/2016 13:47
3/31/2016 19:55,Bmw_530_M_parket,privat,Angebot,8000,control,limousine,2004,automatik,218,5er,150000,3,diesel,bmw,,3/31/2016 0:00,0,64853,3/31/2016 19:55
3/26/2016 20:54,Renault_Clio_1.2lit_55kw.Euro_3,privat,Angebot,920,control,kleinwagen,2003,manuell,75,clio,150000,3,benzin,renault,nein,3/26/2016 0:00,0,26441,3/28/2016 10:47
3/17/2016 19:37,Peugeot_207_cc,privat,Angebot,5200,control,cabrio,2008,manuell,120,2_reihe,125000,8,benzin,peugeot,nein,3/17/2016 0:00,0,26817,3/29/2016 0:17
3/12/2016 19:53,Citroën_SAXO_HU_03.2017,privat,Angebot,500,test,kleinwagen,2000,manuell,60,andere,150000,6,,citroen,,3/12/2016 0:00,0,59494,3/15/2016 7:45
3/9/2016 9:49,523i__2494_cbm__170_PS__Limousine_schwarz,privat,Angebot,3600,test,limousine,1997,manuell,170,5er,150000,4,benzin,bmw,nein,3/9/2016 0:00,0,91052,4/2/2016 4:45
3/5/2016 17:37,Opel_Astra_G_CC_75PS_Tuev_bis_06/2017,privat,Angebot,1300,test,,2017,manuell,75,astra,150000,3,benzin,opel,nein,3/5/2016 0:00,0,42289,3/6/2016 3:16
3/24/2016 11:57,BMW_Bobby_car,privat,Angebot,40,test,,2014,,0,andere,5000,12,,bmw,,3/24/2016 0:00,0,53894,4/1/2016 6:18
3/26/2016 8:55,Chevrolet_Matiz_1.0,privat,Angebot,2900,test,kleinwagen,2010,manuell,67,matiz,80000,4,benzin,chevrolet,nein,3/26/2016 0:00,0,25421,4/3/2016 19:47
3/19/2016 15:42,Audi_A5_1.8_TFSI_orginal_42.500km,privat,Angebot,14900,control,coupe,2010,manuell,160,a5,50000,3,benzin,audi,nein,3/19/2016 0:00,0,63128,3/28/2016 18:15
3/28/2016 10:43,Opel_Corsa_Tuev_NEU,privat,Angebot,750,control,kleinwagen,1998,manuell,54,corsa,150000,11,benzin,opel,nein,3/28/2016 0:00,0,49637,3/30/2016 0:18
3/19/2016 15:55,Audi_Tausch/Verkauf,privat,Angebot,7999,control,kombi,2005,automatik,131,,150000,0,benzin,audi,,3/19/2016 0:00,0,24105,3/19/2016 15:55
3/10/2016 11:56,Iveco_bus_bj_2005,privat,Angebot,1750,test,,2016,manuell,0,,150000,7,,sonstige_autos,,3/10/2016 0:00,0,9322,3/10/2016 12:41
4/2/2016 8:57,Renault_Scenic_1_6_16V,privat,Angebot,800,control,bus,2003,manuell,107,scenic,150000,4,benzin,renault,,4/2/2016 0:00,0,66994,4/2/2016 8:57
3/12/2016 17:47,BMW_528i_Touring,privat,Angebot,400,test,kombi,1998,automatik,193,5er,150000,9,benzin,bmw,ja,3/12/2016 0:00,0,18182,3/17/2016 20:46
4/3/2016 13:52,BMW_740d_Lang_Top_Zustand,privat,Angebot,36750,control,limousine,2012,automatik,313,7er,80000,7,diesel,bmw,nein,4/3/2016 0:00,0,63452,4/3/2016 13:52
3/26/2016 12:38,Audi_A3_2.0_TDI_Ambition,privat,Angebot,19000,control,limousine,2012,manuell,150,a3,40000,8,diesel,audi,nein,3/26/2016 0:00,0,73642,4/5/2016 23:46
3/9/2016 13:58,Renault_renault_clio,privat,Angebot,2000,control,kleinwagen,2004,manuell,0,clio,125000,4,benzin,renault,nein,3/9/2016 0:00,0,18528,3/10/2016 10:17
3/29/2016 11:37,Seat_Toledo_1.6_TDI_DPF__Ecomotive__Start_&_Stop_...,privat,Angebot,8900,test,limousine,2014,manuell,105,toledo,40000,3,diesel,seat,nein,3/29/2016 0:00,0,31224,3/29/2016 11:37
3/15/2016 15:37,Toyota_Corolla_mit_Motorschaden,privat,Angebot,1000,control,kleinwagen,2003,manuell,97,corolla,150000,4,benzin,toyota,ja,3/15/2016 0:00,0,60385,4/6/2016 7:16
3/11/2016 13:50,Passat_2.0_TDI_zahlrimen_neu,privat,Angebot,4850,test,kombi,2005,manuell,140,passat,150000,11,diesel,volkswagen,,3/11/2016 0:00,0,12099,3/17/2016 20:48
3/9/2016 23:58,Audi_A6_allroad_quattro_3.0_TDI_tiptronic_in_schwarz,privat,Angebot,18999,test,kombi,2010,automatik,240,a6,125000,2,diesel,audi,nein,3/9/2016 0:00,0,50389,4/6/2016 0:44
3/19/2016 22:58,Der_Sommer_kommt,privat,Angebot,850,test,cabrio,1997,automatik,0,andere,150000,0,,chrysler,,3/19/2016 0:00,0,79114,3/22/2016 12:47
3/12/2016 16:42,Peugeot_206__Klima__Servo__gepflegt,privat,Angebot,2950,control,kleinwagen,2005,manuell,75,2_reihe,90000,11,benzin,peugeot,nein,3/12/2016 0:00,0,59192,3/17/2016 18:47
3/23/2016 16:56,Merzedes_benz_190_E,privat,Angebot,1000,test,coupe,1988,manuell,0,e_klasse,150000,4,benzin,mercedes_benz,nein,3/23/2016 0:00,0,49413,3/27/2016 22:44
4/2/2016 14:38,Volkswagen_Polo_1.4_TDI_Blue_Motion_Technology_Highline,privat,Angebot,21500,test,kleinwagen,2015,manuell,105,polo,30000,6,diesel,volkswagen,nein,4/2/2016 0:00,0,38444,4/6/2016 12:46
3/10/2016 19:46,BMW_523i,privat,Angebot,650,control,limousine,1996,manuell,170,5er,150000,7,benzin,bmw,nein,3/10/2016 0:00,0,94118,3/20/2016 8:49
3/24/2016 9:53,Fiat_Punto_73tkm_TÜV_NEU_ZAHNR._NEU_5.Tr_1.HD,privat,Angebot,1499,control,kleinwagen,2000,manuell,60,punto,80000,1,benzin,fiat,nein,3/24/2016 0:00,0,22763,3/24/2016 10:43
3/11/2016 19:38,Volkswagen_Multivan__Highline_2_5_TDI_174_PS,privat,Angebot,22999,test,bus,2007,manuell,174,transporter,150000,11,diesel,volkswagen,nein,3/11/2016 0:00,0,38440,4/6/2016 0:16
3/13/2016 16:52,Mercedes_Benz_Vaneo_1.6,privat,Angebot,2795,test,bus,2005,manuell,102,andere,125000,12,benzin,mercedes_benz,nein,3/13/2016 0:00,0,1277,4/4/2016 16:16
3/24/2016 6:37,Volkswagen_Golf_Standheizung__bi_Xenon,privat,Angebot,6300,control,limousine,2007,manuell,105,golf,150000,12,diesel,volkswagen,nein,3/24/2016 0:00,0,38440,4/6/2016 22:45
3/28/2016 14:57,Mercedes_Benz_A_140,privat,Angebot,1000,test,limousine,2000,manuell,82,a_klasse,150000,3,benzin,mercedes_benz,ja,3/28/2016 0:00,0,82294,4/6/2016 20:15
3/24/2016 19:58,Mitsubishi_Pajero_3500_V6_24V,privat,Angebot,4600,control,suv,1997,manuell,208,pajero,150000,2,benzin,mitsubishi,nein,3/24/2016 0:00,0,82272,4/5/2016 12:19
3/18/2016 20:51,Seat_Ibiza_SC_2.0_TDI_CR_FR,privat,Angebot,7600,test,kleinwagen,2010,manuell,143,ibiza,150000,3,diesel,seat,nein,3/18/2016 0:00,0,56479,4/6/2016 17:15
3/17/2016 23:42,VW_Golf_1.9_D__Pflanzenoel_TÜV_08_2017_5_Tuerig_AHK,privat,Angebot,300,control,kombi,1994,manuell,0,golf,150000,2,diesel,volkswagen,,3/17/2016 0:00,0,25569,4/5/2016 12:44
3/8/2016 22:57,Volkswagen_Lupo_1.0,privat,Angebot,2399,test,kleinwagen,2002,manuell,50,lupo,125000,5,benzin,volkswagen,nein,3/8/2016 0:00,0,22527,4/2/2016 10:18
3/16/2016 23:57,Volkswagen_Golf_1.9_TDI*TÜV+AU_NEU!!,privat,Angebot,2350,test,limousine,2001,manuell,90,golf,150000,2,diesel,volkswagen,nein,3/16/2016 0:00,0,21079,3/21/2016 9:47
4/4/2016 15:40,Hyundai_i10_1.1_Klima,privat,Angebot,4600,test,kleinwagen,2009,manuell,67,i_reihe,30000,6,benzin,hyundai,nein,4/4/2016 0:00,0,6484,4/6/2016 16:47
3/23/2016 12:37,Mazda_MX_5,privat,Angebot,7700,control,cabrio,1990,manuell,116,mx_reihe,90000,5,benzin,mazda,nein,3/23/2016 0:00,0,42781,4/3/2016 12:50
3/19/2016 20:55,Nissan_Qashqai+2_2.0,privat,Angebot,14399,control,bus,2010,manuell,150,qashqai,60000,10,diesel,nissan,nein,3/19/2016 0:00,0,47906,3/30/2016 19:16
3/29/2016 21:49,VW_Touran_2.0_Diesel,privat,Angebot,7499,test,kleinwagen,2004,manuell,140,touran,150000,7,diesel,volkswagen,,3/29/2016 0:00,0,61137,4/6/2016 8:44
3/9/2016 11:39,Ford_Escort_Cabrio,privat,Angebot,1200,test,cabrio,1993,manuell,52,escort,150000,4,benzin,ford,ja,3/9/2016 0:00,0,89331,3/16/2016 3:44
